,Program Name,Program Type,Avg Days Between Inspections
23753,HIGHLAND PARK COMMUNITY PRESCHOOL,PRE-SCHOOL PROGRAM,57.78260869565217
23754,BRIGHTPATH HIGHLAND PARK,DAY CARE PROGRAM,67.5
23755,SUNVALLEY KIDS ACADEMY LEARNING CENTRE LTD.,DAY CARE PROGRAM,43.0
23756,KIDS U WALDEN,DAY CARE PROGRAM,41.01960784313726
23757,"MARIA MONTESSORI EDUCATION CENTRE OF CALGARY, LTD.",DAY CARE PROGRAM,28.28205128205128
23758,CODED MINDS - RAMSAY ISTEAM LAB,FACILITY-BASED PROGRAM,38.20454545454545
23759,JENNIE ELLIOTT STUDENT CARE,OUT OF SCHOOL CARE PROGRAM,89.89189189189189
23760,REMINGTON YMCA CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,61.06818181818182
23761,ROYAL KIDS PRESCHOOL,PRE-SCHOOL PROGRAM,32.2
23762,BRIGHTPATH FOREST HEIGHTS,OUT OF SCHOOL CARE PROGRAM,28.493827160493826
23763,SUMMIT KIDS - ST GERARD,OUT OF SCHOOL CARE PROGRAM,53.723404255319146
23764,MONTESSORI CHILDREN'S HOUSE ACADEMY LTD. #2,DAY CARE PROGRAM,70.28571428571429
23765,CROSS CULTURAL CHILDREN'S CENTRE,DAY CARE PROGRAM,42.022222222222226
23766,BILINGUAL ART CHILD CARE LTD.,DAY CARE PROGRAM,21.861538461538462
23767,CUPS-ONE WORLD CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,48.16326530612245
23768,LA SOCIETE POMMES DE REINETTE DAYCARE SW,DAY CARE PROGRAM,29.135593220338983
23769,CALGARY ABORIGINAL HEAD START,PRE-SCHOOL PROGRAM,80.11764705882354
23770,CAMPUS PRE-SCHOOL ASSOCIATION OF CALGARY,PRE-SCHOOL PROGRAM,71.91666666666667
23771,A2Z KIDZ ED.,DAY CARE PROGRAM,29.04237288135593
23772,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
23773,BRIGHTPATH FALCONRIDGE,DAY CARE PROGRAM,23.95744680851064
23774,CREATIVE DISCOVERIES,PRE-SCHOOL PROGRAM,24.023809523809526
23775,KINGSLAND CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,56.906976744186046
23776,BRIGHTPATH FOREST HEIGHTS,OUT OF SCHOOL CARE PROGRAM,28.493827160493826
23777,MMEC CHILD CARE PROGRAMS,OUT OF SCHOOL CARE PROGRAM,29.963963963963963
23778,WOODBINE DAY CARE CENTRE,OUT OF SCHOOL CARE PROGRAM,12.786163522012579
23779,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
23780,KIDS & COMPANY - EAU CLAIRE,OUT OF SCHOOL CARE PROGRAM,52.36363636363637
23781,A CHILD FIRST PRESCHOOL INC.,PRE-SCHOOL PROGRAM,40.52325581395349
23782,PLAY PLAY PLAY,OUT OF SCHOOL CARE PROGRAM,68.95918367346938
23783,BRIGHTPATH BERMUDA,DAY CARE PROGRAM,43.90196078431372
23784,FUNFLEX PLAYCARE,FACILITY-BASED PROGRAM,4.34070796460177
23785,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,OUT OF SCHOOL CARE PROGRAM,67.24444444444444
23786,BRIGHTPATH RANCHLANDS,DAY CARE PROGRAM,63.7962962962963
23787,KIDS U WALDEN,OUT OF SCHOOL CARE PROGRAM,41.01960784313726
23788,CLEVER DAYCARE LTD.,DAY CARE PROGRAM,21.751552795031056
23789,BRIGHTPATH DEER RIDGE,OUT OF SCHOOL CARE PROGRAM,18.956756756756757
23790,INGLEWOOD CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,69.14
23791,BRIGHTPATH RUNDLE,DAY CARE PROGRAM,1.846674182638106
23792,SOCIETE PREMATERNELLE ALOUETTE,OUT OF SCHOOL CARE PROGRAM,13.453125
23793,KENSINGTON HONEYBEE CHILD CARE LTD.,DAY CARE PROGRAM,92.94444444444444
23794,A2Z KIDZ ED.,OUT OF SCHOOL CARE PROGRAM,29.04237288135593
23795,BRITE STUDIOS,PRE-SCHOOL PROGRAM,22.675324675324674
23796,KIDS' STOP CHILDREN'S CENTRE -  AUBURN BAY,FACILITY-BASED PROGRAM,19.666666666666668
23797,BRIGHTPATH DEER RIDGE,DAY CARE PROGRAM,18.956756756756757
23798,MONKEY VILLE CHILD CARE,DAY CARE PROGRAM,23.715686274509803
23799,SUN VALLEY KIDS CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,64.8
23800,JUMP AND LEAP CHILDCARE,DAY CARE PROGRAM,36.85
23801,ALEXANDER FERGUSON ELEMENTARY SCHOOL SOCIETY,FACILITY-BASED PROGRAM,95.76470588235294
23802,ROSEMONT CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,67.86
23803,ALPINE MONTESSORI CHILDREN'S CENTRE,DAY CARE PROGRAM,21.549668874172184
23804,BRIGHTPATH SOUTHWOOD,OUT OF SCHOOL CARE PROGRAM,70.3061224489796
23805,PURPLE POTAMUS PRESCHOOL & JUNIOR KINDERGARTEN,PRE-SCHOOL PROGRAM,95.66666666666667
23806,UNIVERSITY CHILD CARE CENTRE - WEST CAMPUS,DAY CARE PROGRAM,64.66037735849056
23807,SHERPA KIDS CANADA  AT ST BENEDICTS,OUT OF SCHOOL CARE PROGRAM,86.0
23808,PLAY WAY CHILD LEARNING CENTRE,DAY CARE PROGRAM,74.82222222222222
23809,PAINTED WOMBAT FINE ARTS PRESCHOOL,PRE-SCHOOL PROGRAM,80.81818181818181
23810,HILLHURST SUNNYSIDE DAYCARE/OUT OF SCHOOL CARE,DAY CARE PROGRAM,30.669642857142858
23811,SUNVALLEY KIDS ACADEMY & MONTESSORI DAYCARE LTD.,DAY CARE PROGRAM,24.375
23812,BOW VALLEY CHILD CARE CENTRE,DAY CARE PROGRAM,100.51515151515152
23813,KIDS & COMPANY ROYAL OAK OUT OF SCHOOL,OUT OF SCHOOL CARE PROGRAM,31.214285714285715
23814,FUNFLEX PLAYCARE,OUT OF SCHOOL CARE PROGRAM,4.34070796460177
23815,A2Z KIDZ ED.,DAY CARE PROGRAM,29.04237288135593
23816,MCKENZIE LAKE CHILDCARE,PRE-SCHOOL PROGRAM,43.822784810126585
23817,UNIVERSITY HEIGHTS PRESCHOOL,PRE-SCHOOL PROGRAM,138.3846153846154
23818,MCKENZIE LAKE CHILDCARE,OUT OF SCHOOL CARE PROGRAM,43.822784810126585
23819,BRIGHTPATH ACADIA,DAY CARE PROGRAM,61.19298245614035
23820,LITTLE TREASURES INGLEWOOD,DAY CARE PROGRAM,34.36986301369863
23821,SOCIETE PREMATERNELLE ALOUETTE,OUT OF SCHOOL CARE PROGRAM,13.453125
23822,CAMPUS PRE-SCHOOL ASSOCIATION OF CALGARY,PRE-SCHOOL PROGRAM,71.91666666666667
23823,GOLDEN MORNING FAMILY CHILDCARE,GROUP FAMILY CHILD CARE PROGRAM,57.6
23824,ADVENTURES CHILD CARE 1,OUT OF SCHOOL CARE PROGRAM,35.58163265306123
23825,BRIGHT STARS PRESCHOOL,PRE-SCHOOL PROGRAM,72.9375
23826,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,75.6304347826087
23827,ST. VLADIMIR'S SADOCHOK NURSERY SCHOOL,DAY CARE PROGRAM,81.95121951219512
23828,HILLHURST SUNNYSIDE DAYCARE/OUT OF SCHOOL CARE,DAY CARE PROGRAM,30.669642857142858
23829,WINSTON HEIGHTS CHRISTIAN DAY CARE - CLOSED,OUT OF SCHOOL CARE PROGRAM,34.285714285714285
23830,SOUTH CALGARY MONTESSORI CHILD CARE LTD.,DAY CARE PROGRAM,41.19277108433735
23831,BRIGHTPATH ACADIA,DAY CARE PROGRAM,61.19298245614035
23832,BRIGHTPATH BOWNESS,DAY CARE PROGRAM,23.594405594405593
23833,RANCHLANDS PLAYCARE LTD / O/A PANDA CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,105.0
23834,HAPPY VALLEY CHILD LEARNING CENTRE,DAY CARE PROGRAM,46.0
23835,PRE-KINDERGARTEN AND OUT OF SCHOOL CARE @ ST. WILLIAM SCHOOL,OUT OF SCHOOL CARE PROGRAM,147.4
23836,DOMINICAN SISTERS DAY CARE CENTRE,DAY CARE PROGRAM,126.26923076923077
23837,SEEDLINGS SPANISH PRESCHOOL,PRE-SCHOOL PROGRAM,38.37837837837838
23838,MAHOGANY LEARNING CENTRE,DAY CARE PROGRAM,25.845238095238095
23839,PLAY WAY CHILD LEARNING CENTRE,DAY CARE PROGRAM,74.82222222222222
23840,KIDSLAND PRE-SCHOOL - MCKENZIE,DAY CARE PROGRAM,47.083333333333336
23841,A2Z KIDZ ED. (2),OUT OF SCHOOL CARE PROGRAM,47.55072463768116
23842,FUNFLEX PLAYCARE,DAY CARE PROGRAM,4.34070796460177
23843,JUVENESCENCE - DOUGLAS GLEN,OUT OF SCHOOL CARE PROGRAM,88.0952380952381
23844,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
23845,WEE WILD ONES,DAY CARE PROGRAM,7.042253521126761
23846,CROSS CULTURAL CHILDREN'S CENTRE,DAY CARE PROGRAM,42.022222222222226
23847,LA SOCIETE POMMES DE REINETTE DAYCARE SW,DAY CARE PROGRAM,29.135593220338983
23848,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
23849,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE @ EUGENE COSTE,OUT OF SCHOOL CARE PROGRAM,48.75
23850,KIDS & COMPANY ROYAL OAK OUT OF SCHOOL,FACILITY-BASED PROGRAM,31.214285714285715
23851,MOUNT ROYAL DAY CARE #3-CLOSED,DAY CARE PROGRAM,13.266666666666667
23852,STEM BEFORE AND AFTER CARE PROGRAM-SIMONS VALLEY SCHOOL,OUT OF SCHOOL CARE PROGRAM,45.89473684210526
23853,MONKEY VILLE CHILD CARE,FACILITY-BASED PROGRAM,23.715686274509803
23854,KIDS R FUN PRESCHOOL AND OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,27.686567164179106
23855,LEAP N' LEARN PRESCHOOL SILVERADO,FACILITY-BASED PROGRAM,93.92307692307692
23856,KIDS U,DAY CARE PROGRAM,21.281690140845072
23857,GROW AND LEARN CHILDCARE AND PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,31.339622641509433
23858,EAU CLAIRE YMCA CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,36.5
23859,SUMMIT KIDS - ST. VINCENT,OUT OF SCHOOL CARE PROGRAM,69.2439024390244
23860,BRIGHTPATH FALCONRIDGE,OUT OF SCHOOL CARE PROGRAM,23.95744680851064
23861,KIDZINC SCHOOL AGE CARE - VALLEYVIEW,OUT OF SCHOOL CARE PROGRAM,161.0
23862,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
23863,HAPPY TIME CHILD CARE CENTRE,DAY CARE PROGRAM,32.357798165137616
23864,MAHOGANY LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,25.845238095238095
23865,SOMERSET CHILD CARE,OUT OF SCHOOL CARE PROGRAM,60.89473684210526
23866,CHILD'S PLAY OUT OF SCHOOL CARE @ ECOLE HOLY NAME,OUT OF SCHOOL CARE PROGRAM,46.375
23867,SCHOOL'S OUT - SOUTHLAND LEISURE CENTRE,OUT OF SCHOOL CARE PROGRAM,59.19642857142857
23868,BRIGHTPATH MCKENZIE TOWNE,FACILITY-BASED PROGRAM,26.610687022900763
23869,MMEC CHILD CARE PROGRAMS,DAY CARE PROGRAM,29.963963963963963
23870,OAKS & ACORNS MONTESSORI CHILDCARE,DAY CARE PROGRAM,50.546875
23871,CHILD DEVELOPMENT DAYHOMES OF ALBERTA,FAMILY DAY HOME,78.74418604651163
23872,BRIGHTPATH MILLRISE,OUT OF SCHOOL CARE PROGRAM,53.8125
23873,HIGHLAND PARK COMMUNITY PRESCHOOL,PRE-SCHOOL PROGRAM,57.78260869565217
23874,MONTESSORI ALBERTA,PRE-SCHOOL PROGRAM,109.2
23875,SEEDS OF S.P.I.C.E EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,78.91666666666667
23876,SADDLERIDGE DAYCARE OOSC,OUT OF SCHOOL CARE PROGRAM,44.40909090909091
23877,MONTESSORI LEARNING CENTRE,DAY CARE PROGRAM,78.14285714285714
23878,THE GLENCOE CLUB PRESCHOOL PROGRAM,PRE-SCHOOL PROGRAM,76.66666666666667
23879,MOUNT ROYAL DAY CARE #3,DAY CARE PROGRAM,14.198412698412698
23880,ACTIVE LEARNING PROGRAMS LTD.,OUT OF SCHOOL CARE PROGRAM,15.64516129032258
23881,THE HEARTLAND AGENCY,PRE-SCHOOL PROGRAM,37.08888888888889
23882,FAMILY FIRST CREATIVE LEARNING CENTRE INC.,DAY CARE PROGRAM,68.52380952380952
23883,PLAY PLAY PLAY,OUT OF SCHOOL CARE PROGRAM,68.95918367346938
23884,BLOSSOM HEIGHTS CHILDCARE CENTRE,DAY CARE PROGRAM,19.908536585365855
23885,OAKS & ACORNS MONTESSORI CHILDCARE,DAY CARE PROGRAM,50.546875
23886,MOMMY'S KIDS CHILDCARE CENTRE LTD.,DAY CARE PROGRAM,20.62142857142857
23887,A CHILD FIRST PRESCHOOL INC.,PRE-SCHOOL PROGRAM,40.52325581395349
23888,HONEY BEAR DAY CARE,DAY CARE PROGRAM,37.67045454545455
23889,BRIGHTPATH MCKENZIE TOWNE,DAY CARE PROGRAM,26.610687022900763
23890,CALGARY DIVERSIFIED LEARNING CENTRE,FACILITY-BASED PROGRAM,76.83333333333333
23891,FIRST STEPS ACADEMY,OUT OF SCHOOL CARE PROGRAM,28.70940170940171
23892,BRIGHT BEGINNINGS CHILDREN CENTRE LTD.,OUT OF SCHOOL CARE PROGRAM,53.078125
23893,PLAY'N LEARN CHILD CARE CENTRE,FACILITY-BASED PROGRAM,36.177083333333336
23894,ACTIVE START COUNTRY HILLS,OUT OF SCHOOL CARE PROGRAM,10.458563535911603
23895,PLEASANT HEIGHTS AFTER SCHOOL - PANORAMA HILLS,FACILITY-BASED PROGRAM,82.83333333333333
23896,ALPINE MONTESSORI CHILDREN'S CENTRE,OUT OF SCHOOL CARE PROGRAM,21.549668874172184
23897,CHAPTER 1 DAYCARE,DAY CARE PROGRAM,47.47222222222222
23898,CHILDREN'S CHOICE OUT OF SCHOOL PROGRAM,OUT OF SCHOOL CARE PROGRAM,110.48387096774194
23899,CHAPTER1 DAYCARE CHINATOWN,FACILITY-BASED PROGRAM,57.80769230769231
23900,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,21.577464788732396
23901,FUNSHINE KIDS ACADEMY,DAY CARE PROGRAM,38.5
23902,ACTIVE START COUNTRY HILLS,OUT OF SCHOOL CARE PROGRAM,10.458563535911603
23903,CHILDREN'S CREATIVE LEARNING CENTRE,FACILITY-BASED PROGRAM,73.22222222222223
23904,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,21.577464788732396
23905,FALCONRIDGE/CASTLERIDGE COMMUNITY ASSOCIATION - BUZZ CLUB,FACILITY-BASED PROGRAM,88.26315789473684
23906,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,OUT OF SCHOOL CARE PROGRAM,67.24444444444444
23907,SETON YMCA CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,37.659574468085104
23908,MOSAIC MONTESSORI PARKDALE,FACILITY-BASED PROGRAM,69.0
23909,EDGEMONT CHILDCARE CENTRE,DAY CARE PROGRAM,28.704918032786885
23910,KIDS R FUN OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,19.416666666666668
23911,TINY TOTS DAYCARE & PRESCHOOL INC.,OUT OF SCHOOL CARE PROGRAM,23.426470588235293
23912,THE CREATIVE TREE EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,19.837209302325583
23913,LA SOCIETE POMMES DE REINETTE DAYCARE NE,DAY CARE PROGRAM,27.61904761904762
23914,BRIGHTPATH RUNDLE,FACILITY-BASED PROGRAM,1.846674182638106
23915,FUNFLEX PLAYCARE,OUT OF SCHOOL CARE PROGRAM,4.34070796460177
23916,SEEDS OF S.P.I.C.E EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,78.91666666666667
23917,HONEY BEAR OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,62.19230769230769
23918,ERIN WOODS - P.O.O.S.C.A.(PARKDALE OUT OF SCHOOL CARE ASSOC. 1991),OUT OF SCHOOL CARE PROGRAM,135.22222222222223
23919,BAMBI CHILD CARE,DAY CARE PROGRAM,71.29787234042553
23920,BRIGHTPATH HIGHLAND PARK,DAY CARE PROGRAM,67.5
23921,WEE WILD ONES,DAY CARE PROGRAM,7.042253521126761
23922,BRIGHTPATH DEER RIDGE,OUT OF SCHOOL CARE PROGRAM,18.956756756756757
23923,EDGEMONT CHILDCARE CENTRE,DAY CARE PROGRAM,28.704918032786885
23924,BRIGHTPATH MILLRISE,DAY CARE PROGRAM,53.8125
23925,FUNFLEX PLAYCARE,OUT OF SCHOOL CARE PROGRAM,4.34070796460177
23926,LA SOCIETE POMMES DE REINETTE DAYCARE SW,DAY CARE PROGRAM,29.135593220338983
23927,KIDS U,DAY CARE PROGRAM,21.281690140845072
23928,A CHILD'S GARDEN PRESCHOOL(SANDSTONE) LTD.,PRE-SCHOOL PROGRAM,76.3
23929,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE @ ST. SYLVESTER,OUT OF SCHOOL CARE PROGRAM,85.45
23930,RIGHT AT SCHOOL AT LIGHT OF CHRIST,OUT OF SCHOOL CARE PROGRAM,83.0
23931,BRIGHTPATH ACADIA,DAY CARE PROGRAM,61.19298245614035
23932,CREATIVE DISCOVERIES NURSERY SCHOOL,PRE-SCHOOL PROGRAM,64.64285714285714
23933,PETER PAN DAYCARE (ALTADORE BEFORE & AFTER SCHOOL),OUT OF SCHOOL CARE PROGRAM,72.42857142857143
23934,KIDS & COMPANY MARDA LOOP,DAY CARE PROGRAM,20.872093023255815
23935,CROSS CULTURAL CHILDREN'S CENTRE,DAY CARE PROGRAM,42.022222222222226
23936,FLEDGLINGS EDUCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,8.989473684210527
23937,BRIGHTPATH DEER RIDGE,DAY CARE PROGRAM,18.956756756756757
23938,QUARRY PARK CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,34.38461538461539
23939,FUNFLEX PLAYCARE,DAY CARE PROGRAM,4.34070796460177
23940,FLEDGLINGS EDUCARE CENTRE,DAY CARE PROGRAM,8.989473684210527
23941,LITTLE LEARNERS PRESCHOOL INC.,PRE-SCHOOL PROGRAM,92.72727272727273
23942,MILLENNIUM KIDZ N KARE LTD.,OUT OF SCHOOL CARE PROGRAM,138.04
23943,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,21.577464788732396
23944,THE BLOSSOMS OUT OF SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,53.16
23945,KIDS' STOP CHILDREN'S CENTRE -  AUBURN BAY,DAY CARE PROGRAM,19.666666666666668
23946,FUNFLEX PLAYCARE,DAY CARE PROGRAM,4.34070796460177
23947,TINY TOTS DAYCARE & PRESCHOOL INC.,DAY CARE PROGRAM,23.426470588235293
23948,KIDZ CHOICE PRESCHOOL,PRE-SCHOOL PROGRAM,114.0
23949,HOUNSFIELD HEIGHTS/BRIAR HILL PARENT CHILD CO-OP PLAYSCHOOL,PRE-SCHOOL PROGRAM,80.66666666666667
23950,ROYAL OAK PLAYSCHOOL ROCKY RIDGE DIVISION,PRE-SCHOOL PROGRAM,154.3846153846154
23951,TOPP KIDS OUT OF SCHOOL CLUB - MAPLE RIDGE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,88.88888888888889
23952,BRIGHTPATH MCKENZIE TOWNE,DAY CARE PROGRAM,26.610687022900763
23953,ESG CHILD LEARNING CENTER,OUT OF SCHOOL CARE PROGRAM,16.87912087912088
23954,CHILD'S PLAY OUT OF SCHOOL CARE @ GLENMEADOWS,FACILITY-BASED PROGRAM,90.57142857142857
23955,KIDS U MCKNIGHT,DAY CARE PROGRAM,16.71951219512195
23956,CASTLE MOUNTAIN CHILD DEVELOPMENT CENTRE LTD,DAY CARE PROGRAM,88.6842105263158
23957,EARLY LEARNING CHILDHOOD DAYHOME,GROUP FAMILY CHILD CARE PROGRAM,76.2
23958,MAPLE ROOTS OOSC WEST SPRINGS,OUT OF SCHOOL CARE PROGRAM,62.2972972972973
23959,MAHOGANY LEARNING CENTRE,DAY CARE PROGRAM,25.845238095238095
23960,AKIVA  ACADEMY,PRE-SCHOOL PROGRAM,71.84444444444445
23961,ADVENTURES CHILD CARE 1,OUT OF SCHOOL CARE PROGRAM,35.58163265306123
23962,KIDS U MCKNIGHT,DAY CARE PROGRAM,16.71951219512195
23963,MONTREUX CHILDCARE CENTRE,DAY CARE PROGRAM,35.78888888888889
23964,WESTBOURNE PRE-SCHOOL SERVICES,PRE-SCHOOL PROGRAM,48.78947368421053
23965,KIDS & COMPANY - MID-LAKE,OUT OF SCHOOL CARE PROGRAM,47.36986301369863
23966,1ST CLASS AFTER CLASS - FISH CREEK,OUT OF SCHOOL CARE PROGRAM,83.75
23967,PLEASANT HEIGHTS AFTER SCHOOL - PANORAMA HILLS,OUT OF SCHOOL CARE PROGRAM,82.83333333333333
23968,KIDS U,DAY CARE PROGRAM,21.281690140845072
23969,WEE WONDER DAYCARE,DAY CARE PROGRAM,50.46666666666667
23970,CROSS CULTURAL CHILDREN'S CENTRE,DAY CARE PROGRAM,42.022222222222226
23971,TEDDY BEAR DAYCARE CENTRE,DAY CARE PROGRAM,81.69767441860465
23972,MOUNTVIEW SCHOOL AGE AND FAMILY CARE,OUT OF SCHOOL CARE PROGRAM,77.375
23973,GBC CHILDCARE CENTRE,DAY CARE PROGRAM,52.76923076923077
23974,RICHMOND CHILD CARE ASSOCIATION,OUT OF SCHOOL CARE PROGRAM,52.276923076923076
23975,FLEDGLINGS EDUCARE CENTRE,DAY CARE PROGRAM,8.989473684210527
23976,KIDS U NEW BRIGHTON,DAY CARE PROGRAM,8.726256983240223
23977,CALGARY WINTER CLUB PRESCHOOL,PRE-SCHOOL PROGRAM,132.72
23978,LITTLE TREASURES INC.,DAY CARE PROGRAM,30.982142857142858
23979,JUVENESCENCE - ST. MARGUERITE,OUT OF SCHOOL CARE PROGRAM,44.21739130434783
23980,MONTREUX CHILDCARE CENTRE,DAY CARE PROGRAM,35.78888888888889
23981,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE @ GLENBROOK,OUT OF SCHOOL CARE PROGRAM,68.18181818181819
23982,JUMP AND LEAP CHILDCARE,DAY CARE PROGRAM,36.85
23983,THE HEARTLAND AGENCY,PRE-SCHOOL PROGRAM,37.08888888888889
23984,TINY TOTS DAYCARE & PRESCHOOL INC.,DAY CARE PROGRAM,23.426470588235293
23985,ADVENTURES - SAM LIVINGSTON ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,59.46666666666667
23986,AEC BILINGUAL ART CHILDCARE,DAY CARE PROGRAM,12.5
23987,ISHINE CHILDCARE,DAY CARE PROGRAM,16.4
23988,SCHOOL'S OUT KIDS' OPTION INC (S.O.K.O. INC),OUT OF SCHOOL CARE PROGRAM,90.47368421052632
23989,ISHINE CHILDCARE,DAY CARE PROGRAM,16.4
23990,ACTIVE START COUNTRY HILLS,DAY CARE PROGRAM,10.458563535911603
23991,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,33.09090909090909
23992,BRIGHTPATH BOWNESS,OUT OF SCHOOL CARE PROGRAM,23.594405594405593
23993,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE @ EUGENE COSTE,OUT OF SCHOOL CARE PROGRAM,48.75
23994,TINKERBOX CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,81.2
23995,CALGARY CHILD'S PLAY BEFORE & AFTER SCHOOL CARE @ GLENBROOK,OUT OF SCHOOL CARE PROGRAM,68.18181818181819
23996,KIDS & COMPANY EVANSTON,DAY CARE PROGRAM,45.017857142857146
23997,REHOBOTH CHILD CARE SERVICES,OUT OF SCHOOL CARE PROGRAM,132.26315789473685
23998,KIDS U NEW BRIGHTON,DAY CARE PROGRAM,8.726256983240223
23999,WOODBINE DAY CARE CENTRE,OUT OF SCHOOL CARE PROGRAM,12.786163522012579
24000,PURPLE POTAMUS PRESCHOOL,PRE-SCHOOL PROGRAM,105.70967741935483
24001,LA SOCIETE POMMES DE REINETTE DAYCARE SW,DAY CARE PROGRAM,29.135593220338983
24002,BRIGHTPATH MIDNAPORE,OUT OF SCHOOL CARE PROGRAM,47.53521126760563
24003,ESG CHILD PLAYCARE CENTER,DAY CARE PROGRAM,18.262569832402235
24004,THE CALGARY JEWISH ACADEMY,DAY CARE PROGRAM,51.203125
24005,HEARTLAND AGENCY (THE) WESTSIDE,OUT OF SCHOOL CARE PROGRAM,91.4054054054054
24006,PLAY'N LEARN CHILD CARE CENTRE,FACILITY-BASED PROGRAM,36.177083333333336
24007,BLOSSOM HEIGHTS CHILDCARE CENTRE,DAY CARE PROGRAM,19.908536585365855
24008,SANDSTONE CHILD LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,37.65217391304348
24009,EDGEMONT CHILDCARE CENTRE,DAY CARE PROGRAM,28.704918032786885
24010,KIDZINC SCHOOL AGE CARE - KILLARNEY,FACILITY-BASED PROGRAM,154.85
24011,BRITANNIA MONTESSORI CHILDREN'S CENTRE,FACILITY-BASED PROGRAM,55.152542372881356
24012,SILVER SPRINGS PRESCHOOL,DAY CARE PROGRAM,116.23333333333333
24013,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,PRE-SCHOOL PROGRAM,36.208333333333336
24014,KIDS U NEW BRIGHTON,DAY CARE PROGRAM,8.726256983240223
24015,MONTESSORI CHILDREN'S HOUSE ACADEMY LTD. 1,PRE-SCHOOL PROGRAM,22.203883495145632
24016,LYNNWOOD LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,27.25619834710744
24017,BRENTWOOD CHILDCARE CENTER,DAY CARE PROGRAM,38.353846153846156
24018,ESG CHILD PLAYCARE CENTER,OUT OF SCHOOL CARE PROGRAM,18.262569832402235
24019,ADVENTURERS SCHOOL AGE CARE LTD: TRIWOOD COMMUNITY,OUT OF SCHOOL CARE PROGRAM,59.05263157894737
24020,PREFERRED CHILD CARE LTD.,OUT OF SCHOOL CARE PROGRAM,32.61682242990654
24021,CLEVER DAYCARE 22,DAY CARE PROGRAM,28.123456790123456
24022,CALGARY FRENCH & INTERNATIONAL SCHOOL CHILDCARE,DAY CARE PROGRAM,49.710144927536234
24023,SOCIETE PREMATERNELLE L'ARC-EN-CIEL,PRE-SCHOOL PROGRAM,87.0
24024,BAMBI CHILD CARE,DAY CARE PROGRAM,71.29787234042553
24025,LITTLE STEPS,OUT OF SCHOOL CARE PROGRAM,47.861111111111114
24026,GROW AND LEARN CHILDCARE AND PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,31.339622641509433
24027,TINKERBOX CHILD DEVELOPMENT CENTRE,DAY CARE PROGRAM,81.2
